pid,creator,age,stimuli,inverted,filename,filepath,blip_caption,blip_caption_correct,gpt_caption,gpt_caption_correct,gpt_caption_confidence,originality_audra,originality_ocs,percentile_ocs,category1,category2,category3,confidence,creativity,creativity2,used_mask,line_thickness,ink_density,ink_fraction_inside_mask,number_of_components,number_of_lines,dist_from_base_caption_gtelarge,dist_from_base_caption_gte,dist_from_base_caption_stella,dist_from_base_shape_dino,dist_from_base_shape_clip,text_10NN_gtelarge,image_10NN_dino,image_10NN_clip,inverse_category_frequency,inverse_cluster_frequency_gtelarge
0,AI_prompt1,,G,FALSE,Dalle15.png,../data/AI/prompt_1/stimuli_G/Dalle15.png,a drawing of a circular window with a cross in the middle,,Geometric pattern with concentric circles and intersecting lines,,4,0.526106476783752,0.64,81.0,abstract doodle/hard to interpret,,,2,0,1,0,4.15837422578596,11.89,0.594805523081298,1,33,0.1595455157621360,0.3974125801745820,0.4628308255324010,0.4823450176116690,0.2817203258723790,0.09214639,0.35632858,0.1618545,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle16.png,../data/AI/prompt_1/stimuli_G/Dalle16.png,cartoon of a man standing in front of a box with a bird on top,,Hard to interpret,,1,0.557919025421143,0.71,92.0,person(s),fruit(s),table,2,2,2,0.5,4.36256369201764,7.505625,0.837105764002175,1,20,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.6973244142456170,0.3040296135222880,0.0,0.3296738,0.1341596,5.555555555555560,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle17.png,../data/AI/prompt_1/stimuli_G/Dalle17.png,a drawing of a circular object with a black and white design,,Abstract lines and shapes within concentric circles and squares. Hard to interpret,,3,0.653465628623962,0.85,99.0,abstract doodle/hard to interpret,,,2,0,1,0,4.13704686476881,32.294375,0.569861194128977,1,257,0.1412591253960640,0.3328857819105920,0.4230352296254170,0.7442731979256390,0.3420646947187210,0.08263014,0.48152265,0.19647375,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle18.png,../data/AI/prompt_1/stimuli_G/Dalle18.png,a drawing of a golf ball and a club on a white background,,A spherical birdcage hanging from a stand with a perch inside,,4,0.529809594154358,0.6,74.0,abstract doodle/hard to interpret,,,2,0,2,1,3.97358424918168,11.80375,0.576238264810618,1,43,0.1918498873710630,0.4166430483247660,0.5355459132465170,0.7225728743970970,0.3097519466957420,0.15475875,0.4234864,0.16632958,2.380952380952380,6.388888888888890
0,AI_prompt1,,G,FALSE,Dalle19.png,../data/AI/prompt_1/stimuli_G/Dalle19.png,a drawing of a cross and a heart with a ribbon,,"Abstract lines forming a symmetrical, ambiguous shape possibly resembling a face",,3,0.528380274772644,0.58,68.0,abstract doodle/hard to interpret,,,2,0,1,0,4.40976641174223,7.2725,0.437616041589306,1,8,0.1374619007110600,0.3612161303653810,0.3885082006454470,0.5320967890368890,0.3121362247586910,0.100796536,0.42180148,0.22597384,2.380952380952380,3.7096774193548400
0,AI_prompt1,,G,FALSE,Dalle20.png,../data/AI/prompt_1/stimuli_G/Dalle20.png,a drawing of a large circle with a door and a window,,"Abstract shapes with steps and arch-like structures, possibly architectural",,3,0.557665586471558,0.64,82.0,abstract doodle/hard to interpret,,,2,0,1,0,4.2112843926986,9.858125,0.406460786815911,3,30,0.1461910009384160,0.3641873408611810,0.4255551524625760,0.6599523891579770,0.2882276915290810,0.099949926,0.3884075,0.18848732,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle21.png,../data/AI/prompt_1/stimuli_G/Dalle21.png,a black and white drawing of a sun over a building,,Circle with a sun and abstract geometric shapes inside,,4,0.449032992124558,0.71,92.0,sun,,,2,1,2,0.5,4.20147101026692,7.6675,0.663589438157634,2,15,0.1418589949607850,0.3529407978057860,0.4179463386535640,0.3891746565497320,0.2919136025012520,0.0863693,0.30099648,0.16951227,150.0,3.7096774193548400
0,AI_prompt1,,G,FALSE,Dalle22.png,../data/AI/prompt_1/stimuli_G/Dalle22.png,a drawing of a man looking out a window at a cat,,Hard to interpret,,2,0.598670721054077,0.69,90.0,abstract doodle/hard to interpret,,,2,0,1,0,4.37694540564951,9.091875,0.806825639903741,1,24,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.6507778755512200,0.2678559550435880,0.0,0.3169527,0.11682328,2.380952380952380,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle23.png,../data/AI/prompt_1/stimuli_G/Dalle23.png,a drawing of a drawing of a person standing on a stage,,Hard to interpret,,2,0.488818734884262,0.55,60.0,abstract doodle/hard to interpret,,,2,0,1,0.5,4.44499538053148,5.24125,0.729849553019842,1,11,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.5486334897698560,0.2267535095183270,0.0,0.35719123,0.16115347,2.380952380952380,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle24.png,../data/AI/prompt_1/stimuli_G/Dalle24.png,a black and white drawing of a butterfly with a city in the background,,Abstract shape resembling butterfly with barcode pattern inside,,3,0.667235732078552,0.8,98.0,abstract doodle/hard to interpret,,,2,0,1,0.5,4.58962260029693,30.866875,0.568503099629082,2,95,0.159073581750774,0.3655991961240530,0.4249719977378850,0.7318267709606800,0.3270762470385560,0.121802226,0.56314147,0.20998256,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle25.png,../data/AI/prompt_1/stimuli_G/Dalle25.png,a drawing of a man with a tie and a laptop,,Hard to interpret,,2,0.530618786811829,0.49,44.0,abstract doodle/hard to interpret,,,2,0,1,0.5,5.10506926206988,8.54875,0.497707831182948,1,15,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.5711343844829480,0.2712966363094790,0.0,0.37181753,0.12371321,2.380952380952380,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle26.png,../data/AI/prompt_1/stimuli_G/Dalle26.png,a drawing of a cartoon character in a circle with a clock,,Hard to interpret,,2,0.628556847572327,0.75,96.0,tree(s),park,baloon,1,1,2,0,4.32140862578765,15.60625,0.556814604973245,4,47,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.6812418265729420,0.3295277657524630,0.0,0.33119652,0.19622838,150.0,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle27.png,../data/AI/prompt_1/stimuli_G/Dalle27.png,a close up of a circle with a chinese writing on it,,Abstract shapes similar to lines and crosses within a circle,,3,0.558595538139343,0.68,88.0,abstract doodle/hard to interpret,,,2,0,1,0,4.75117616281727,7.79375,0.810664210418586,1,19,0.1226768493652340,0.321357647221018,0.3545259237289430,0.4983321255035490,0.2599666503319350,0.063631855,0.25390196,0.14576593,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle28.png,../data/AI/prompt_1/stimuli_G/Dalle28.png,a drawing of a light bulb with a square shape on it,,Hard to interpret,,2,0.532361090183258,0.73,94.0,abstract doodle/hard to interpret,,,2,0,1,0.5,4.66966312272905,9.46625,0.563128491620112,12,16,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.6419271993518710,0.2520694109877870,0.0,0.46770954,0.15935637,2.380952380952380,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle29.png,../data/AI/prompt_1/stimuli_G/Dalle29.png,a drawing of a circular design with a letter in the middle,,Abstract circular pattern with geometric shapes and symbols inside,,3,0.658406257629395,0.87,99.0,abstract doodle/hard to interpret,,,2,0,1,0,4.18818146488096,23.435,0.435167972380826,2,102,0.1478927135467530,0.4070619344711300,0.4247529335246360,0.6799255566914390,0.335845173253131,0.07118373,0.44191965,0.17203602,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle30.png,../data/AI/prompt_1/stimuli_G/Dalle30.png,a drawing of a door in a circular shape with a line drawing,,Concentric circles with a central pattern resembling a door,,3,0.647744536399841,0.64,82.0,abstract doodle/hard to interpret,,,2,0,1,0,4.23300957857217,21.464375,0.362692471999851,2,89,0.1709324717521670,0.3445651140549840,0.4413009881973270,0.6941014346456420,0.2448001642065710,0.114746615,0.51562345,0.17085457,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle31.png,../data/AI/prompt_1/stimuli_G/Dalle31.png,a drawing of a house with a gate and a window,,"Abstract geometric pattern with intersecting lines, resembling a house within a circle",,3,0.511597335338593,0.53,55.0,house,,,1,1,1,0,4.62119033496756,7.520625,0.814420803782506,2,24,0.1442329287528990,0.4306998679250440,0.3898418909405520,0.6060505622888570,0.2900376671487320,0.08294377,0.4057762,0.18213423,50.0,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle32.png,../data/AI/prompt_1/stimuli_G/Dalle32.png,a drawing of a plant with a bunch of leaves in a circle,,Hard to interpret,,2,0.52110880613327,0.62,78.0,plant(s),,,1,1,1,0,4.18779425609461,8.851875,0.841308271338645,1,15,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.546337478174175,0.334473463301429,0.0,0.37164554,0.20975462,50.0,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle33.png,../data/AI/prompt_1/stimuli_G/Dalle33.png,a black and white drawing of a circle with a square in the middle,,"Geometric design with circles, lines, and triangles",,4,0.497073590755463,0.55,61.0,abstract doodle/hard to interpret,,,2,0,1,0,4.23129904465451,7.665,0.503190690690691,1,23,0.1537707860743000,0.3333524266884450,0.4210328710694820,0.4381572677594830,0.3058370014528520,0.10309329,0.42598885,0.19222124,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle34.png,../data/AI/prompt_1/stimuli_G/Dalle34.png,a drawing of a kite with a man inside of it,,Hard to interpret,,2,0.565283536911011,0.65,84.0,abstract doodle/hard to interpret,,,2,0,1,0,4.56151994705974,13.711875,0.427889961954931,1,29,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.6932081683674680,0.2668459554330060,0.0,0.42984962,0.13527742,2.380952380952380,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle35.png,../data/AI/prompt_1/stimuli_G/Dalle35.png,a drawing of a plate with a bunch of food on it,,Abstract shapes and lines arranged within a circular pattern,,4,0.599055945873261,0.75,96.0,abstract doodle/hard to interpret,,,2,0,1,0,4.16940360548924,13.675,0.578299937533035,1,38,0.1348687410354610,0.3399507802710170,0.3981958627700810,0.4433550649131470,0.3020527606746690,0.06267775,0.36177364,0.18544014,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle36.png,../data/AI/prompt_1/stimuli_G/Dalle36.png,a drawing of a stylized design with a curved design,,Abstract lines and curves intersecting within geometric shapes,,4,0.58498752117157,0.66,85.0,abstract doodle/hard to interpret,,,2,0,1,0,4.11419021822256,10.16625,0.433506767936527,25,36,0.1512139782671320,0.3981780826502460,0.3997900247699000,0.7153509310430830,0.2898680182995320,0.07936025,0.39887092,0.1561133,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle37.png,../data/AI/prompt_1/stimuli_G/Dalle37.png,a drawing of a face with a long nose and a long nose,,Hard to interpret,,1,0.622885584831238,0.69,90.0,abstract doodle/hard to interpret,,,2,0,1,0,4.50738478695103,12.291875,0.643534293714787,2,28,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.6011713559438140,0.2447767927521870,0.0,0.2559144,0.10733275,2.380952380952380,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle38.png,../data/AI/prompt_1/stimuli_G/Dalle38.png,a drawing of a circle with a face and a line of lines,,"Geometric shapes including triangles, rectangles, circle, and arcs arranged together",,4,0.576765358448029,0.55,59.0,abstract doodle/hard to interpret,,,2,0,1,0,4.83859429267557,9.93625,0.591169508387938,5,28,0.1617262363433840,0.3125499282047130,0.4226046204566960,0.4904231987820700,0.2259374422665190,0.10647397,0.3118945,0.13035879,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle39.png,../data/AI/prompt_1/stimuli_G/Dalle39.png,a drawing of a drawing of a building with a mountain in the background,,Geometric shapes resembling buildings inside a wavy-bordered frame,,4,0.57176274061203,0.66,86.0,abstract doodle/hard to interpret,,,2,0,1,0.5,4.65973021175146,8.476875,0.745618765165813,1,23,0.1558319833378790,0.3292798200035040,0.4242244787283080,0.5787828247218710,0.3016044362634440,0.11477816,0.3195901,0.17453124,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle40.png,../data/AI/prompt_1/stimuli_G/Dalle40.png,a drawing of a tunnel with a door in the middle,,Abstract geometric pattern with concentric arches and angular shapes,,4,0.636036992073059,0.78,97.0,abstract doodle/hard to interpret,,,2,0,1,0,4.42044418864799,21.13625,0.519883853048857,1,78,0.1534471328917520,0.4250848889350890,0.459742784500122,0.6052223395277890,0.3320897827844110,0.08306025,0.42946106,0.2147418,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle41.png,../data/AI/prompt_1/stimuli_G/Dalle41.png,a drawing of a chair and a table with a clock on it,,Abstract composition with geometric shapes and intersecting lines,,4,0.659074604511261,0.7,91.0,abstract doodle/hard to interpret,,,2,0,1,0,4.57115559573267,17.5325,0.532881815103285,1,71,0.1448604464530940,0.4278321095654990,0.4336297512054440,0.6996351189988810,0.2512853031333410,0.08716108,0.3843142,0.12890162,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle42.png,../data/AI/prompt_1/stimuli_G/Dalle42.png,a drawing of a rainbow over a road with a rainbow in the background,,A curved path leading into an arch under a rainbow,,4,0.576059877872467,0.53,55.0,door,river,arch,1,1,2,1,4.21258524976867,7.39875,0.467141185647426,1,16,0.194547414779663,0.2977405577224660,0.4754281044006350,0.5386248685751010,0.2844712697373450,0.15748051,0.3845116,0.18133238,12.5,6.052631578947370
0,AI_prompt1,,G,FALSE,Dalle43.png,../data/AI/prompt_1/stimuli_G/Dalle43.png,a drawing of a man sitting in a window looking out,,"A figure sitting at a round window frame, viewed from outside",,4,0.574372291564941,0.68,88.0,person(s),window,,1,2,3,1,4.39994931437312,12.933125,0.626554590338104,2,30,0.2154631357832930,0.4228161997442300,0.5216058350087950,0.6550012071769170,0.3158553991655150,0.15984671,0.4116462,0.2023137,5.555555555555560,6.388888888888890
0,AI_prompt1,,G,FALSE,Dalle44.png,../data/AI/prompt_1/stimuli_G/Dalle44.png,a drawing of a basketball court with a heart and a ball,,"Heart above a square, with two ovals on each side",,4,0.482060611248016,0.52,51.0,heart,abstract doodle/hard to interpret,,1,0,1,0.5,4.22113086860027,4.83625,0.717275435021163,3,9,0.2029776927259280,0.3567666219701350,0.48541259765625,0.3660886071870120,0.2813280529782340,0.16541454,0.28547636,0.17425315,150.0,6.388888888888890
0,AI_prompt1,,G,FALSE,Dalle45.png,../data/AI/prompt_1/stimuli_G/Dalle45.png,a drawing of a drum with musical notes and notes on it,,A circular harp with leaves and music notes around it,,5,0.612271010875702,0.66,85.0,abstract doodle/hard to interpret,,,2,0,1,0.5,4.24726159307003,11.425625,0.745669264540721,3,29,0.183430790901184,0.3594479584200320,0.4890840358087990,0.6719940173149160,0.3068578099552400,0.1628849,0.45237613,0.19124894,2.380952380952380,6.388888888888890
0,AI_prompt1,,G,FALSE,Dalle46.png,../data/AI/prompt_1/stimuli_G/Dalle46.png,a drawing of a spiral staircase with a square and a square,,Geometric spiral with intersecting lines and rectangles forming a pattern,,5,0.479696244001389,0.51,50.0,abstract doodle/hard to interpret,,,2,0,1,0,4.2065082509276,7.865625,0.548022061620388,1,22,0.1597571873809570,0.3650484113438470,0.4517457811983950,0.5073204074044530,0.3014962369784690,0.10508158,0.39415655,0.19104478,2.380952380952380,4.107142857142860
0,AI_prompt1,,G,FALSE,Dalle47.png,../data/AI/prompt_1/stimuli_G/Dalle47.png,a drawing of a circle with a line drawn in it,,Hard to interpret,,4,0.548752009868622,0.54,58.0,abstract doodle/hard to interpret,,,2,0,1,0,4.3780895211565,17.410625,0.389971960347074,1,47,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.625972578973971,0.2464320455103240,0.0,0.40935975,0.12687972,2.380952380952380,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle48.png,../data/AI/prompt_1/stimuli_G/Dalle48.png,a drawing of a pumpkin and a pumpkin on a cart,,Hard to interpret,,2,0.666244268417358,0.76,96.0,abstract doodle/hard to interpret,,,2,0,2,0,4.38187833901034,14.748125,0.497493008138275,3,41,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.7123812549867200,0.2940534301811450,0.0,0.40459052,0.16824034,2.380952380952380,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle49.png,../data/AI/prompt_1/stimuli_G/Dalle49.png,a drawing of a bench with a basket on top of it,,Hard to interpret,,2,0.537640869617462,0.69,89.0,abstract doodle/hard to interpret,,,2,0,1,0,4.60360864382893,27.071875,0.44517620238736,1,148,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.8134957132149640,0.3006379257829460,0.0,0.4999579,0.21178684,2.380952380952380,3.1944444444444400
0,AI_prompt1,,G,FALSE,Dalle50.png,../data/AI/prompt_1/stimuli_G/Dalle50.png,a drawing of a person standing under a rainbow in a white room,,Hard to interpret,,1,0.578545451164246,0.59,70.0,abstract doodle/hard to interpret,,,2,0,1,0,4.05791731169458,9.688125,0.7511115931027,4,36,0.2484450936317440,0.4582867895535690,0.6282052584947720,0.647422575413254,0.2506915073436460,0.0,0.3521067,0.20054364,2.380952380952380,3.1944444444444400
0,AI_prompt1,,I,FALSE,Dalle01.png,../data/AI/prompt_1/stimuli_I/Dalle01.png,a drawing of a man sitting in a chair with a bandage on his arm,,Abstract figure resembling a wrapped human torso with lines,,3,0.6110018491745,0.62,78.0,person(s),,,2,2,2,0.5,4.27674901516657,10.391875,0.735165543930056,1,43,0.1623385894995500,0.4332204292184240,0.4179536700248720,0.6998756384180070,0.3350881399174610,0.106074765,0.31465095,0.19487247,7.142857142857140,5.7368421052631600
0,AI_prompt1,,I,FALSE,Dalle02.png,../data/AI/prompt_1/stimuli_I/Dalle02.png,a drawing of a heart with a flower in it,,Hard to interpret,,3,0.536261081695557,0.48,41.0,abstract doodle/hard to interpret,,,2,0,2,0.5,5.57965988784256,6.091875,0.669842172614816,2,5,0.2403619289398190,0.4900698357862130,0.6021846532821660,0.6295272668588730,0.2872468013839000,0.0,0.24873257,0.12150911,2.380952380952380,2.5952380952381000
0,AI_prompt1,,I,FALSE,Dalle03.png,../data/AI/prompt_1/stimuli_I/Dalle03.png,a black and white drawing of a plant in a pot,,Hard to interpret,,4,0.583824634552002,0.65,83.0,abstract doodle/hard to interpret,,,2,0,1,0,5.15723350054888,12.595,0.486638626229405,3,37,0.2403619289398190,0.4900698357862130,0.6021846532821660,0.5662311210939200,0.3059739381464900,0.0,0.41913947,0.18594715,2.380952380952380,2.5952380952381000
0,AI_prompt1,,I,FALSE,Dalle04.png,../data/AI/prompt_1/stimuli_I/Dalle04.png,a drawing of a circle with a line going through it,,Hard to interpret,,2,0.409329324960709,0.51,50.0,abstract doodle/hard to interpret,,,2,0,0,0,4.21366745535478,2.8025,0.741055614594403,3,5,0.2403619289398190,0.4900698357862130,0.6021846532821660,0.2660866457618490,0.2522987309540750,0.0,0.35834292,0.16274069,2.380952380952380,2.5952380952381000
0,AI_prompt1,,I,FALSE,Dalle05.png,../data/AI/prompt_1/stimuli_I/Dalle05.png,a drawing of a woman with a hat and a dress,,Hard to interpret,,2,0.493894398212433,0.57,65.0,abstract doodle/hard to interpret,,,2,0,1,0,4.24352012965516,7.6225,0.392799159583612,3,14,0.2403619289398190,0.4900698357862130,0.6021846532821660,0.4979662403781300,0.3305218864815900,0.0,0.34257644,0.1661062,2.380952380952380,2.5952380952381000
0,AI_prompt1,,I,FALSE,Dalle06.png,../data/AI/prompt_1/stimuli_I/Dalle06.png,a cartoon of a man with a bug in his head,,Abstract face with a large eye above it,,3,0.614459753036499,0.71,92.0,bug,abstract doodle/hard to interpret,,1,1,2,1,4.41132052026314,5.035,0.862703725261933,2,10,0.1921700720685660,0.3992870508987030,0.4832536290136790,0.502433968393069,0.351877275691795,0.115695015,0.28264457,0.21702723,150.0,4.739130434782610
0,AI_prompt1,,I,FALSE,Dalle07.png,../data/AI/prompt_1/stimuli_I/Dalle07.png,a drawing of a man looking out a window at a person,,A person inside a window with a light above,,5,0.579662442207336,0.72,93.0,person(s),lamp,,2,2,2,1,4.61845546033697,8.7075,0.531122940855933,1,32,0.1986608386837920,0.4529716805509230,0.5097826713453120,0.6217022125464600,0.2621263965739080,0.18037118,0.29775554,0.1859314,7.142857142857140,5.7368421052631600
